166,Magomed Ankalaev,"6' 3""",205 lbs.,"75""",Orthodox,6/2/1992 0:00,3.41,0.53,0.65,1.18,0.33,0.85,0,,,,
167,Yoji Anjo,"5' 11""",205 lbs.,,Orthodox,3/28/1967 0:00,0,0,0.25,0,0,0,0,Mr. 200&#37;,Light Heavyweight,"Suginami, Tokyo",Japan
168,Nina Ansaroff,"5' 5""",115 lbs.,"64""",Orthodox,12/3/1985 0:00,4.81,0.47,0.54,0.29,0.4,0.77,0.6,The Strina,Strawweight,"Fort Lauderdale, Florida",United States
169,Angelo Antonio,,205 lbs.,,Orthodox,,1.09,0.5,0.5,0,0,0,0,,,,
170,Adam Antolin,"5' 5""",125 lbs.,"63""",Orthodox,2/28/1982 0:00,5.73,0.52,0.69,0,0,1,0,,,,
171,Gadzhimurad Antigulov,"5' 11""",205 lbs.,"70""",Orthodox,2/9/1987 0:00,2.08,0.55,0.4,5.08,0.36,0,1.4,,,,
172,Azunna Anyanwu,"6' 1""",251 lbs.,,Orthodox,8/5/1981 0:00,2.47,0.42,0.69,0.65,1,0,0,,,,
173,Shinsho Anzai,"5' 7""",170 lbs.,"70""",Orthodox,12/1/1985 0:00,3.23,0.58,0.45,1.83,0.16,0.75,0,Animal,Welterweight,Tokyo,Japan
174,Josh Appelt,"5' 10""",255 lbs.,,Southpaw,6/19/1983 0:00,1.35,0.4,0.32,0,0,0.33,0,,,,
175,Aori Qileng,"5' 7""",125 lbs.,,,6/25/1993 0:00,0,0,0,0,0,0,0,,,,
176,Steve Berger,"5' 11""",170 lbs.,,Orthodox,5/20/1973 0:00,1,0.27,0.36,0.84,0.4,0.16,1.7,The Red Nose Pitbull,Welterweight,"St. Louis, Missouri",United States
177,Kenji Arai,"5' 10""",145 lbs.,,Southpaw,10/5/1979 0:00,8.79,0.27,0.39,0,0,0,0,,,,
178,Erik Apple,"6' 0""",170 lbs.,,Orthodox,8/26/1977 0:00,0,0,0.81,0,0,0,8.1,,,,
179,Romie Aram,"5' 10""",170 lbs.,,Orthodox,12/2/1977 0:00,1.8,0.35,0.5,2.5,0.62,0.83,0,,Welterweight,"Ontario, California",United States
180,Shinya Aoki,"5' 11""",154 lbs.,,Southpaw,5/9/1983 0:00,0.97,0.58,0.58,2.54,0.41,0.6,4,,,,
181,Ronald Jhun,"5' 11""",170 lbs.,,Orthodox,9/21/1970 0:00,1.45,0.57,0.5,1.81,1,1,0,Machine Gun,Welterweight,"Honolulu, Hawaii",United States
182,Igor Araujo,"6' 1""",170 lbs.,"77""",Orthodox,12/6/1980 0:00,1.52,0.42,0.49,0.86,0.15,0.22,0.6,,Welterweight,"Brasilia, Federal District",
183,Phil Baroni,"5' 9""",170 lbs.,"72""",Orthodox,4/16/1976 0:00,2.77,0.45,0.4,1.46,0.47,0.6,0.5,New York Bad Ass,Welterweight,"Long Island, New York",United States
184,Felipe Arantes,"5' 8""",135 lbs.,"73""",Orthodox,2/9/1988 0:00,2.37,0.45,0.64,0.93,0.47,0.41,0.7,Sertanejo,Bantamweight,"Sao Paulo, Sao Paulo",Brazil
185,Julio Arce,"5' 7""",145 lbs.,"70""",Southpaw,10/27/1989 0:00,4.25,0.36,0.67,0.58,0.3,0.93,0.6,,,,
186,Viviane Araujo,"5' 4""",125 lbs.,"68""",Orthodox,11/21/1986 0:00,4.97,0.48,0.6,2.33,0.64,0.94,0.2,,,,
187,Tim Credeur,"6' 3""",185 lbs.,"75""",Orthodox,7/9/1977 0:00,3.59,0.3,0.57,0.41,1,0.5,3.3,Crazy,Middleweight,"Lafayette, Louisiana",United States
188,Art Arciniega,"5' 8""",145 lbs.,,,10/15/1981 0:00,1.53,0.46,0.51,0,0,0.5,1,,,,
189,Tristan Arenal,,155 lbs.,,,,0,0,0,0,0,0,0,,,,
190,Joey Armstrong,,,,,,0,0,0,0,0,0,0,,,,
191,Akbarh Arreola,"5' 10""",155 lbs.,"71""",Southpaw,1/14/1983 0:00,2.32,0.45,0.56,1.07,1,0.33,0.4,El Caballero,Lightweight,"Tijuana, Baja California",Mexico
192,Ricardo Arona,"5' 11""",205 lbs.,,Orthodox,7/17/1978 0:00,1.66,0.48,0.57,2.41,0.48,0.58,1.2,,,,
193,Chalid Arrab,"5' 11""",205 lbs.,,Orthodox,5/28/1975 0:00,1.56,0.34,0.56,3.05,0.75,0.37,1,,,,
194,Austin Arnett,"6' 0""",145 lbs.,"72""",Orthodox,10/22/1991 0:00,4.52,0.41,0.62,0.44,0.18,0.57,0.2,,,,
195,Matt Arroyo,"5' 10""",170 lbs.,"72""",Orthodox,9/1/1982 0:00,1.62,0.47,0.58,2.12,0.36,1,5.3,No Regard,Lightweight,"Cobleskill, New York",United States
196,Antonio Arroyo,"6' 3""",185 lbs.,"73""",Orthodox,7/1/1989 0:00,3.08,0.7,0.44,1.4,0.41,0.32,0.3,,,,
197,Kenny Florian,"5' 10""",145 lbs.,"74""",Southpaw,5/26/1976 0:00,2.41,0.4,0.63,2.22,0.33,0.6,1.3,KenFlo,Featherweight,"Westwood, Massachusetts",United States
198,Gilles Arsene,"5' 9""",190 lbs.,,Southpaw,,0.06,0.1,0.32,0,0,0,0,,,,
199,Frankie Edgar,"5' 6""",135 lbs.,"68""",Orthodox,10/16/1981 0:00,3.7,0.39,0.66,2.28,0.31,0.65,0.3,The Answer,Featherweight,"Toms River, New Jersey",United States
200,Veta Arteaga,"5' 7""",125 lbs.,,,,3.2,0.36,0.65,0,0,0.4,0,,,,
201,Teddy Ash,"6' 1""",185 lbs.,"73""",Switch,12/27/1989 0:00,7.27,0.61,0.28,0,0,1,0,,,,
202,Mark Hominick,"5' 8""",145 lbs.,"68""",Orthodox,7/22/1982 0:00,4.08,0.42,0.69,0.25,0.66,0.71,0.9,The Machine,Featherweight,"London, Ontario",Canada
203,Cesar Arzamendia,"5' 11""",155 lbs.,,Orthodox,1/31/1991 0:00,5.37,0.45,0.56,7.32,0.75,0,2.4,Goku,Featherweight,Asuncion,Paraguay
204,Phil Harris,"5' 4""",125 lbs.,"65""",Orthodox,9/4/1983 0:00,2.34,0.26,0.68,1.76,0.21,0.6,0,Billy,Flyweight,"Portsmouth, Hampshire",England
205,Askar Askar,"5' 7""",145 lbs.,"69""",Orthodox,8/19/1994 0:00,0,0,0,0,0,0,0,,,,
206,Arman Ashimov,"5' 6""",125 lbs.,,,1/14/1992 0:00,0,0,0,0,0,0,0,,,,
207,Askar Askarov,"5' 6""",125 lbs.,"67""",Orthodox,10/9/1992 0:00,3.37,0.55,0.56,2.75,0.28,0.64,0,,,,
208,Darren Elkins,"5' 10""",145 lbs.,"71""",Orthodox,5/16/1984 0:00,3.5,0.38,0.52,2.7,0.33,0.58,1.2,The Damage,Featherweight,"Hobart, Indiana",United States
209,Cyril Asker,"6' 0""",247 lbs.,"74""",Orthodox,12/24/1985 0:00,3.35,0.39,0.35,4.41,0.62,1,0.9,,,,
210,Scott Askham,"6' 3""",185 lbs.,"75""",Southpaw,5/20/1988 0:00,3.03,0.46,0.52,0.44,0.18,0.65,0.7,,Middleweight,"Doncaster, South Yorkshire",England
211,Ben Askren,"5' 11""",170 lbs.,"73""",Orthodox,7/18/1984 0:00,3.64,0.49,0.36,4.33,0.55,0,0.9,,,,
212,Ibo Aslan,"6' 3""",205 lbs.,,,4/23/1996 0:00,0,0,0,0,0,0,0,,,,
213,Tom Aspinall,"6' 5""",256 lbs.,"78""",Orthodox,4/11/1993 0:00,7.43,0.66,0.65,3.54,1,0,1.8,,,,
214,Pablo Garza,"6' 1""",145 lbs.,"73""",Orthodox,9/16/1983 0:00,3.37,0.44,0.5,0.94,0.25,0.15,1.3,The Scarecrow,Featherweight,"Fargo, North Dakota",United States
215,Bruno Assis,"6' 2""",185 lbs.,,Orthodox,5/23/1992 0:00,1.27,0.43,0.36,2,0.5,0.66,1,,,,
216,Junior Assuncao,"5' 9""",145 lbs.,"72""",Orthodox,6/24/1981 0:00,3.31,0.62,0.44,2.43,0.24,0.66,0.7,,Featherweight,"Athens, Georgia",Brazil
217,Raphael Assuncao,"5' 5""",135 lbs.,"66""",Orthodox,7/19/1982 0:00,3.26,0.4,0.68,1.48,0.38,0.8,0.3,,Bantamweight,"Recife, Pernambuco",Brazil
218,Danny Castillo,"5' 9""",155 lbs.,"71""",Orthodox,8/25/1979 0:00,2.57,0.42,0.62,2.95,0.38,0.63,0.2,Last Call,Lightweight,"Sacaramento, California",United States
219,Bazigit Atajev,"6' 1""",230 lbs.,,Orthodox,,0.87,0.41,0.49,1,0.33,0,0,,,,
220,Josh Grispi,"5' 11""",145 lbs.,"74""",Orthodox,10/14/1988 0:00,1.44,0.41,0.5,1.97,0.36,0.16,2.2,The Fluke,Featherweight,"Rockland, Massachusetts",United States
221,Rich Attonito,"5' 10""",170 lbs.,"72""",Orthodox,6/16/1977 0:00,2.28,0.47,0.59,0.74,0.37,0.75,0,The Raging Bull,Welterweight,"Deerfield Beach, Florida",United States
222,Paul Felder,"5' 11""",155 lbs.,"70""",Orthodox,4/25/1984 0:00,3.7,0.44,0.48,0.29,0.28,0.64,0.2,The Irish Dragon,Lightweight,"Philadelphia, Pennsylvania",United States
223,Pat Audinwood,"6' 0""",155 lbs.,,Orthodox,4/16/1986 0:00,1.17,0.12,0.41,0.8,0.5,0,0,Awesomely Awesome,Lightweight,"Cortland, New York",United States
224,Olivier Aubin-Mercier,"5' 9""",155 lbs.,"70""",Southpaw,2/23/1989 0:00,2.48,0.51,0.55,2.36,0.33,0.7,0.5,The Quebec Kid,Lightweight,"Boucherville, Quebec",Canada
225,Jose Augusto,"6' 3""",251 lbs.,,,3/28/1992 0:00,0,0,0,0,0,0,0,,,,
226,Hacran Dias,"5' 8""",155 lbs.,"69""",Orthodox,6/16/1984 0:00,2.08,0.41,0.55,2.5,0.39,0.76,0.5,Barnabe,Featherweight,Rio de Janeiro,Brazil
227,Marcus Aurelio,"5' 10""",155 lbs.,"74""",Orthodox,8/18/1973 0:00,1.42,0.33,0.59,1.69,0.27,0.27,1.3,Maximus,Welterweight,"Fortaleza, Ceara",Brazil
228,David Avellan,"5' 9""",185 lbs.,,Orthodox,,3.33,0.25,0.57,0,0,0,0,,,,
229,Levi Avera,"6' 1""",170 lbs.,,,5/17/1982 0:00,0,0,0,0,0,0,0,,,,
230,Daron Cruickshank,"5' 8""",155 lbs.,"72""",Switch,6/11/1985 0:00,2.88,0.38,0.57,2.04,0.41,0.6,0.2,The Detroit Superstar,Lightweight,"Wayne, Michigan",United States
231,Blas Avena,"6' 0""",170 lbs.,"74""",Orthodox,6/30/1983 0:00,2.34,0.47,0.43,2.37,0.8,0.5,1.8,,,,
232,Anthony Avila,"5' 7""",145 lbs.,,,12/29/1988 0:00,0,0,0,0,0,0,0,,,,
233,Julia Avila,"5' 7""",135 lbs.,"68""",Orthodox,5/11/1988 0:00,3.1,0.41,0.54,0.49,0.5,0.6,0,,,,
234,Chris Avila,"5' 10""",145 lbs.,,Orthodox,1/16/1993 0:00,2.37,0.3,0.48,0,0,0.46,0,,,,
235,Saad Awad,"5' 11""",155 lbs.,,,6/7/1983 0:00,2.13,0.26,0.6,0.5,0.16,1,0.5,,,,
236,Abu Azaitar,"5' 9""",185 lbs.,"76""",Orthodox,3/10/1986 0:00,3.2,0.37,0.57,1,1,0.25,0,,,,
237,Javy Ayala,"6' 1""",265 lbs.,,,8/20/1988 0:00,0.83,0.25,0.33,0,0,0,0,,,,
238,Jessin Ayari,"6' 0""",155 lbs.,"73""",Orthodox,5/31/1992 0:00,3.53,0.37,0.58,0,0,0.5,0.3,,,,
239,Luiz Azeredo,"5' 9""",154 lbs.,,Orthodox,6/10/1976 0:00,2.16,0.39,0.57,1.07,0.5,0.45,0.3,,,,
240,Cody Garbrandt,"5' 8""",135 lbs.,"65""",Orthodox,7/7/1991 0:00,3.35,0.37,0.65,0.84,0.33,1,0,No Love,Bantamweight,"Uhrichsville, Ohio",United States
241,Ottman Azaitar,"5' 8""",155 lbs.,"71""",Switch,2/20/1990 0:00,8.43,0.57,0.67,0,0,1,0,,,,
242,Maximo Blanco,"5' 8""",145 lbs.,"71""",Orthodox,10/16/1983 0:00,4.11,0.44,0.66,1.85,0.36,0.63,0.3,Maxi,Featherweight,Caracas,Venezuela
243,Luciano Azevedo,"6' 3""",161 lbs.,,Orthodox,6/25/1981 0:00,0.76,0.45,0.27,2.28,0.11,0,0,,,,
244,Hunter Azure,"5' 8""",145 lbs.,"69""",Orthodox,3/2/1992 0:00,4.17,0.52,0.62,2.52,0.45,0.76,1.4,,,,
245,Niklas Backstrom,"6' 1""",145 lbs.,,Orthodox,8/22/1989 0:00,1.12,0.41,0.4,2.92,0.8,0.72,2.2,,Featherweight,Stockholm,Sweden
246,Stephen Bass,"5' 9""",145 lbs.,,Orthodox,11/14/1982 0:00,4.87,0.52,0.55,0,0,0,0,Bigfish,Featherweight,"Shreveport, Louisiana",United States
247,Izabela Badurek,"5' 5""",115 lbs.,,Orthodox,7/11/1991 0:00,3.74,0.71,0.32,1.75,0.12,1,0,,Strawweight,Lublin,Poland
248,Miguel Baeza,"6' 2""",170 lbs.,"74""",Orthodox,8/23/1992 0:00,4.64,0.55,0.5,0.8,0.4,1,1.2,,,,
249,Joanne Calderwood,"5' 6""",125 lbs.,"65""",Orthodox,12/23/1985 0:00,6.59,0.49,0.53,1.8,0.55,0.58,0.5,JoJo,Strawweight,Glasgow,Scotland
250,Seth Baczynski,"6' 3""",170 lbs.,"75""",Orthodox,10/26/1981 0:00,3.08,0.31,0.51,0.89,0.16,0.48,0.8,The Polish Pistola,Welterweight,"Apache Junction, Arizona",United States
251,Mehdi Baghdad,"6' 1""",155 lbs.,,Orthodox,4/13/1985 0:00,3.13,0.3,0.46,0,0,0.33,0,The Sultan,Lightweight,Six-Fours-les-Plages,France
252,Dennis Bermudez,"5' 6""",155 lbs.,"66""",Orthodox,12/13/1986 0:00,4.42,0.46,0.59,3.89,0.4,0.82,1.1,The Menace,Featherweight,"Saugerties, New York",United States
253,Melsik Baghdasaryan,"5' 9""",145 lbs.,"70""",Southpaw,1/28/1992 0:00,6.8,0.64,0.53,0,0,0.75,0,,,,
254,Siyar Bahadurzada,"5' 11""",170 lbs.,"73""",Orthodox,4/17/1984 0:00,2.91,0.4,0.49,1.32,0.61,0.62,0.3,The Great,Welterweight,Kabul,Afghanistan
255,Ignacio Bahamondes,"6' 3""",170 lbs.,"75""",Orthodox,8/27/1997 0:00,8.78,0.54,0.67,0,0,1,0,,,,
256,Joey Gambino,"5' 7""",145 lbs.,,Orthodox,10/26/1988 0:00,2.47,0.35,0.51,0,0,0.42,0.8,The Raging Warrior,Featherweight,"Saugerties, New York",United States
257,Stephen Banaszak,"6' 0""",145 lbs.,,,12/7/1990 0:00,4.2,0.47,0.66,0,0,1,1.9,,,,
258,Jordan Bailey,"5' 9""",145 lbs.,,,,1.74,0.4,0,4.35,1,0,4.3,,,,
259,Bryan Baker,"6' 3""",185 lbs.,,Orthodox,10/13/1985 0:00,1.78,0.52,0.45,0.44,0.5,0.37,0.9,,,,
260,Andre Fili,"5' 11""",145 lbs.,"74""",Orthodox,6/25/1990 0:00,3.73,0.36,0.52,2.5,0.49,0.64,0.2,Touchy,Featherweight,"Sacramento, California",United States
261,Oluwale Bamgbose,"5' 11""",185 lbs.,"78""",Switch,8/4/1987 0:00,2.45,0.48,0.55,0.94,0.33,0.37,0,The Holy War Angel,Middleweight,"New York, New York",United States
262,Clay Collard,"5' 11""",145 lbs.,"73""",Orthodox,3/10/1993 0:00,4.22,0.32,0.5,2.81,0.39,0.71,0.5,Cassius,Featherweight,"Price, Utah",United States
263,Shamar Bailey,"5' 9""",155 lbs.,"75""",Southpaw,9/22/1982 0:00,1.56,0.2,0.69,1.5,0.33,0.37,0,The Watchman,Welterweight,"Indianapolis, Indiana",United States
264,Scott Baker,"6' 0""",210 lbs.,,,,0,0,0,0,0,0,0,,Heavyweight,Utah,United States
265,Marcin Bandel,"5' 10""",155 lbs.,,Orthodox,10/10/1989 0:00,0.79,0.5,0.23,0,0,0,0,Bomba,Lightweight,Lodz,Poland
266,Humberto Bandenay,"5' 11""",145 lbs.,"71""",Southpaw,9/4/1994 0:00,2.22,0.41,0.41,2.9,0.46,0.62,0.5,,,,
267,Leonard Garcia,"5' 10""",145 lbs.,"68""",Orthodox,7/14/1979 0:00,2.77,0.24,0.52,0.3,0.26,0.42,0.5,Bad Boy,Featherweight,"Plainview, Texas",United States
268,Tae Hyun Bang,"5' 9""",155 lbs.,"71""",Switch,4/15/1983 0:00,2.72,0.38,0.66,0.49,0.33,0.57,0.5,The Supernatural,Lightweight,Seoul,South Korea
269,Will Chope,"6' 4""",145 lbs.,,Switch,9/8/1990 0:00,4.43,0.27,0.46,0,0,0,0,The Kill,Lightweight,"Sacramento, California",United States
270,Maycee Barber,"5' 5""",125 lbs.,"65""",Switch,5/18/1998 0:00,5.21,0.52,0.5,1.44,0.4,0.8,0.2,,,,
271,Yohan Banks,,,,,,0,0,0,0,0,0,0,,,,
272,Junior Barata,"5' 10""",170 lbs.,,Orthodox,1/25/1982 0:00,4.03,0.33,0.34,0,0,0,0,,,,
273,Antonio Banuelos,"5' 5""",135 lbs.,"63""",Orthodox,9/23/1979 0:00,2.69,0.33,0.58,1.62,0.62,0.86,0.4,,Flyweight,"San Luis Obispo, California",United States
274,Paul Daley,"5' 9""",170 lbs.,"76""",Orthodox,2/21/1983 0:00,3.14,0.47,0.6,0.91,0.4,0.64,0,Semtex,Welterweight,Nottingham,England
275,Bryan Barberena,"6' 0""",170 lbs.,"72""",Southpaw,5/3/1989 0:00,5.48,0.48,0.45,0.23,0.28,0.6,0.5,Bam Bam,Lightweight,"Minneapolis, Minnesota",United States
276,Ivan Jorge,"5' 9""",155 lbs.,"73""",Orthodox,11/7/1980 0:00,3.41,0.49,0.59,1.56,0.16,0.75,0.6,Batman,Lightweight,"Florianopolis, Santa Catarina",Brazil
277,Renan Barao,"5' 6""",145 lbs.,"70""",Orthodox,1/31/1987 0:00,3.78,0.36,0.57,1.49,0.41,0.91,0.5,The Baron,Bantamweight,"Natal, Rio Grande do Norte",Brazil
278,Renan Barao,"5' 6""",145 lbs.,"70""",Orthodox,1/31/1987 0:00,3.78,0.36,0.57,1.49,0.41,0.91,0.5,The Baron,Bantamweight,"Natal, Rio Grande do Norte",Brazil
279,Renan Barao,"5' 6""",145 lbs.,"70""",Orthodox,1/31/1987 0:00,3.78,0.36,0.57,1.49,0.41,0.91,0.5,The Baron,Bantamweight,"Natal, Rio Grande do Norte",Brazil
280,Edson Barboza,"5' 11""",145 lbs.,"75""",Orthodox,1/21/1986 0:00,3.98,0.43,0.6,0.44,0.44,0.78,0.1,,Lightweight,"Nova Friburgo, Rio de Janeiro",Brazil
281,Edson Barboza,"5' 11""",145 lbs.,"75""",Orthodox,1/21/1986 0:00,3.98,0.43,0.6,0.44,0.44,0.78,0.1,,Lightweight,"Nova Friburgo, Rio de Janeiro",Brazil
282,Nick Barnes,"5' 11""",170 lbs.,,,,2.86,0.29,0.51,5.36,1,1,5.4,,,,
283,James Barnes,"5' 8""",145 lbs.,,,,0,0,0,0,0,0,0,,,,
284,Raoni Barcelos,"5' 7""",135 lbs.,"67""",Orthodox,5/1/1987 0:00,5.59,0.52,0.67,2.23,0.56,0.85,0.7,,,,
285,Maciej Jewtuszko,"6' 0""",155 lbs.,,Southpaw,1/31/1981 0:00,2.29,0.45,0.66,0,0,0.42,0.9,Irokez,Lightweight,Szczecin,Poland
286,Luke Barnatt,"6' 6""",185 lbs.,"77""",Orthodox,4/13/1988 0:00,4.43,0.36,0.59,0.63,0.42,0.63,0.4,Bigslow,Middleweight,"Barking, Essex",England
287,Chris Barnhizer,,,,,,0,0,0,0,0,0,0,,,,
288,David Baron,"5' 6""",155 lbs.,,Switch,2/15/1973 0:00,1.17,0.3,0.56,0,0,0.14,0.7,K-Rod,Featherweight,"Bricktown, New Jersey",United States
289,Josh Barnett,"6' 3""",250 lbs.,"78""",Orthodox,11/10/1977 0:00,3.2,0.5,0.57,1.26,0.55,0.55,1.4,The Warmaster,Heavyweight,"Seattle, Washington",United States
290,Carlos Barreto,"6' 4""",230 lbs.,,Orthodox,,0,0,0,0,0,0,0,Carlao,Heavyweight,Rio de Janeiro,Brazil
291,Jose Barreto,,185 lbs.,,Southpaw,,0,0,0,0,0,0,0,,,,
292,Dan Barrera,"5' 9""",170 lbs.,,Orthodox,12/23/1980 0:00,0.8,0.7,0.28,1,0.08,0,0,,,,
293,Peter Barrett,"5' 10""",145 lbs.,"73""",Southpaw,8/10/1986 0:00,4.18,0.61,0.42,1.39,0.22,0.66,0,,,,
294,David Barrios,"5' 6""",145 lbs.,,,,0,0,0,0,0,0,0,,,,
295,Marc-Andre Barriault,"6' 1""",185 lbs.,"74""",Orthodox,2/18/1990 0:00,4.25,0.46,0.57,0.55,0.28,0.69,0,,,,
296,Mirko Filipovic,"6' 2""",230 lbs.,"73""",Southpaw,9/10/1974 0:00,2.11,0.5,0.63,0.19,0.4,0.78,0.3,Cro Cop,Heavyweight,Zagreb,Croatia
297,Alexandre Barros,"5' 9""",170 lbs.,,Southpaw,11/19/1976 0:00,0.98,0.4,0.36,1.84,0.5,1,0,Baixinho,Welterweight,"Rio de Janeiro, Rio de Janeiro",Brazil
298,Ricardo Barros,"6' 1""",205 lbs.,,,3/22/1976 0:00,0,0,0.31,0,0,1,0,,,,
299,Francimar Barroso,"6' 1""",205 lbs.,"75""",Orthodox,2/28/1980 0:00,2.77,0.52,0.59,2.22,0.24,0.83,0,Bodao,Light Heavyweight,"Xapuri, Acre",Brazil
300,Dean Barry,,155 lbs.,,,3/7/1992 0:00,0,0,0,0,0,0,0,,,,
301,Enrique Barzola,"5' 7""",145 lbs.,"70""",Orthodox,4/28/1989 0:00,3.91,0.41,0.68,4.2,0.45,0.66,0.3,El Fuerte,Featherweight,"El Agustino, Lima",Peru
302,Dan Bobish,"6' 2""",345 lbs.,,Southpaw,1/26/1970 0:00,2.06,0.44,0.34,2.44,0.42,0,1.6,The Bull,Super Heavyweight,"Cleveland, Ohio",United States
303,Pat Barry,"5' 11""",235 lbs.,"74""",Orthodox,7/7/1979 0:00,2.72,0.52,0.59,0,0,0.76,0.2,HD,Heavyweight,"New Orleans, Louisiana",United States
304,Pat Barry,"5' 11""",235 lbs.,"74""",Orthodox,7/7/1979 0:00,2.72,0.52,0.59,0,0,0.76,0.2,HD,Heavyweight,"New Orleans, Louisiana",United States
305,Patrick Cummins,"6' 2""",205 lbs.,"76""",Orthodox,11/16/1980 0:00,4.26,0.5,0.55,4.49,0.41,0.28,0.1,Durkin,Light Heavyweight,"Reinholds, Pennsylvania",United States
306,Sean Bassett,,155 lbs.,,,,0,0,0,0,0,0,0,,,,
307,Ryan Bastianelli,"5' 5""",135 lbs.,,,,0,0,0,0,0,0,0,,,,
308,Shayna Baszler,"5' 7""",135 lbs.,,Orthodox,8/8/1980 0:00,2.49,0.3,0.51,0.67,0.18,0.44,1.3,The Queen of Spades,Bantamweight,"Sioux Falls, South Dakota",United States
309,Phil Davis,"6' 2""",205 lbs.,"79""",Orthodox,9/25/1984 0:00,2.85,0.34,0.72,2.99,0.38,0.72,0.6,Mr. Wonderful,Light Heavyweight,"Harrisburg, Pennsylvania",United States
310,Batgerel Danaa,"5' 7""",135 lbs.,"70""",Orthodox,7/4/1989 0:00,5.66,0.38,0.58,0,0,0.57,0,,,,
311,Michel Batista,"6' 3""",260 lbs.,,Orthodox,4/20/1984 0:00,0,0,0.4,6.72,0.5,0,0,,,,
312,Marvin Eastman,"5' 9""",185 lbs.,"73""",Orthodox,6/8/1971 0:00,2.21,0.35,0.42,1.38,0.33,0.81,0,The Beastman,N/A,"Las Vegas, Nevada",United States
313,Alan Baudot,"6' 3""",243 lbs.,"79""",Orthodox,2/1/1988 0:00,1.89,0.25,0.36,0,0,0,0,,,,
314,Mario Bautista,"5' 9""",135 lbs.,"69""",Switch,7/1/1993 0:00,5.71,0.45,0.54,0.48,0.33,0.7,0,,,,
315,Chris Beal,"5' 7""",125 lbs.,"69""",Orthodox,8/6/1985 0:00,3.45,0.35,0.61,1.6,0.58,0.78,0.2,The Real Deal,Flyweight,"Ventura, California",United States
316,Marcio Cruz,"6' 4""",232 lbs.,,Orthodox,4/24/1978 0:00,2.92,0.46,0.68,0.53,0.07,0.37,1.6,Pe de Pano,Light Heavyweight,Rio de Janeiro,Brazil
317,Rudy Bears,"5' 11""",170 lbs.,,Southpaw,,1.27,0.29,0.5,0,0,0,0,,,,
318,Salvador Becerra,"5' 9""",155 lbs.,,,,4.57,0.31,0.58,0,0,0.66,0,,,,
319,Ariel Beck,"5' 6""",125 lbs.,"66""",Southpaw,9/16/1990 0:00,4.44,0.34,0.64,0,0,0,0,,,,
320,Jeff Bedard,"5' 6""",145 lbs.,,Orthodox,2/6/1970 0:00,0.8,0.51,1,3.43,0.66,1,2.6,,,,
321,Ed Herman,"6' 1""",205 lbs.,"77""",Orthodox,10/2/1980 0:00,3.32,0.49,0.43,2.21,0.48,0.6,1.2,Short Fuse,Light Heavyweight,"Portland, Oregon",United States
322,Eric Bedard,"6' 2""",239 lbs.,,,9/11/1984 0:00,6.37,0.35,0.52,0,0,0,0,,,,
323,Lyle Beerbohm,"5' 10""",155 lbs.,,Southpaw,2/5/1979 0:00,1.98,0.55,0.54,2.1,0.23,0.64,0.3,,,,
324,Chase Beebe,"5' 7""",135 lbs.,"67""",Orthodox,3/29/1985 0:00,2.17,0.38,0.69,2.49,0.42,0.41,0.9,,,,
325,Matt Horwich,"6' 1""",185 lbs.,,Orthodox,10/2/1978 0:00,1.11,0.62,0.38,0.33,0.09,0.28,2.7,Suave,Middleweight,"Hollywood, California",United States
326,Johnny Bedford,"5' 10""",135 lbs.,"71""",Orthodox,1/6/1983 0:00,4.53,0.5,0.63,1.83,0.62,0.62,0,Brutal,Bantamweight,"Fort Worth, Texas",United States
327,Chad Griggs,"6' 1""",205 lbs.,"73""",Orthodox,5/15/1978 0:00,2.67,0.5,0.46,1.51,0.66,0.41,0,The Grave Digger,Light Heavyweight,"Tucson, Arizona",United States
328,Mirsad Bektic,"5' 8""",145 lbs.,"70""",Orthodox,2/16/1991 0:00,2.43,0.41,0.57,3.98,0.52,0.92,0.4,,,,
329,Diana Belbita,"5' 7""",125 lbs.,"68""",Orthodox,6/26/1996 0:00,5.81,0.39,0.52,1.69,0.66,0.64,0,,,,
330,Masio Fullen,"5' 10""",145 lbs.,"70""",Orthodox,10/6/1986 0:00,2.46,0.32,0.54,0.47,0.33,0.69,0,Lobo,Featherweight,"Gudalajara, Jalisco",Mexico
331,Alan Belcher,"6' 2""",185 lbs.,"75""",Orthodox,4/24/1984 0:00,2.7,0.41,0.59,0.44,0.26,0.55,0.9,The Talent,Middleweight,"Biloxi, Mississippi",United States
332,Alex Caceres,"5' 10""",145 lbs.,"73""",Southpaw,6/20/1988 0:00,4.1,0.5,0.65,0.57,0.78,0.64,0.8,Bruce Leeroy,Bantamweight,"Miami, Florida",United States
333,Danilo Belluardo,"6' 0""",155 lbs.,"74""",Southpaw,7/21/1994 0:00,1.52,0.61,0.41,3.5,1,0.5,0,,,,
334,Kevin Casey,"5' 11""",185 lbs.,"77""",Southpaw,6/15/1981 0:00,2.27,0.53,0.46,0.79,0.22,0.27,0.4,King,Middleweight,"Los Angeles, California",United States
335,Marco Beltran,"5' 8""",125 lbs.,"69""",Orthodox,5/18/1986 0:00,2.07,0.37,0.63,0.7,0.5,0.46,0.2,Psycho,Welterweight,Mexico City,Mexico
336,Mike Bencic,"6' 0""",215 lbs.,,Orthodox,,0,0,0.53,0,0,0,0,,,,
